message_type	message	enc_class	enc_member	offset	path	target_kind	target_class	target_method	target_param	target_index	target_path
DEREFERENCE_NULLABLE	dereferenced expression input is @Nullable	retrofit2.RequestBuilder	canonicalizeForPath(java.lang.String,boolean)	4704	/private/tmp/projects/retrofit/retrofit/src/main/java/retrofit2/RequestBuilder.java	null	null	null	null	null	null
DEREFERENCE_NULLABLE	dereferenced expression urlBuilder is @Nullable	retrofit2.RequestBuilder	addQueryParam(java.lang.String,java.lang.String,boolean)	7101	/private/tmp/projects/retrofit/retrofit/src/main/java/retrofit2/RequestBuilder.java	null	null	null	null	null	null
DEREFERENCE_NULLABLE	dereferenced expression urlBuilder is @Nullable	retrofit2.RequestBuilder	addQueryParam(java.lang.String,java.lang.String,boolean)	7254	/private/tmp/projects/retrofit/retrofit/src/main/java/retrofit2/RequestBuilder.java	null	null	null	null	null	null
DEREFERENCE_NULLABLE	dereferenced expression formBuilder is @Nullable	retrofit2.RequestBuilder	addFormField(java.lang.String,java.lang.String,boolean)	7485	/private/tmp/projects/retrofit/retrofit/src/main/java/retrofit2/RequestBuilder.java	null	null	null	null	null	null
DEREFERENCE_NULLABLE	dereferenced expression formBuilder is @Nullable	retrofit2.RequestBuilder	addFormField(java.lang.String,java.lang.String,boolean)	7541	/private/tmp/projects/retrofit/retrofit/src/main/java/retrofit2/RequestBuilder.java	null	null	null	null	null	null
DEREFERENCE_NULLABLE	dereferenced expression multipartBuilder is @Nullable	retrofit2.RequestBuilder	addPart(okhttp3.Headers,okhttp3.RequestBody)	7732	/private/tmp/projects/retrofit/retrofit/src/main/java/retrofit2/RequestBuilder.java	null	null	null	null	null	null
DEREFERENCE_NULLABLE	dereferenced expression multipartBuilder is @Nullable	retrofit2.RequestBuilder	addPart(okhttp3.MultipartBody.Part)	7908	/private/tmp/projects/retrofit/retrofit/src/main/java/retrofit2/RequestBuilder.java	null	null	null	null	null	null
DEREFERENCE_NULLABLE	dereferenced expression requestFactory.httpMethod is @Nullable	retrofit2.HttpServiceMethod	<ResponseT,ReturnT>parseAnnotations(retrofit2.Retrofit,java.lang.reflect.Method,retrofit2.RequestFactory)	3403	/private/tmp/projects/retrofit/retrofit/src/main/java/retrofit2/HttpServiceMethod.java	null	null	null	null	null	null
DEREFERENCE_NULLABLE	dereferenced expression handlers is @Nullable	retrofit2.RequestFactory	create(java.lang.Object[])	3404	/private/tmp/projects/retrofit/retrofit/src/main/java/retrofit2/RequestFactory.java	null	null	null	null	null	null
DEREFERENCE_NULLABLE	dereferenced expression parameterHandlers is @Nullable	retrofit2.RequestFactory$Builder	parseParameterAnnotation(int,java.lang.reflect.Type,java.lang.annotation.Annotation[],java.lang.annotation.Annotation)	33027	/private/tmp/projects/retrofit/retrofit/src/main/java/retrofit2/RequestFactory.java	null	null	null	null	null	null
DEREFERENCE_NULLABLE	dereferenced expression relativeUrlParamNames is @Nullable	retrofit2.RequestFactory$Builder	validatePathName(int,java.lang.String)	34255	/private/tmp/projects/retrofit/retrofit/src/main/java/retrofit2/RequestFactory.java	null	null	null	null	null	null
DEREFERENCE_NULLABLE	dereferenced expression call is @Nullable	retrofit2.OkHttpCall	enqueue(retrofit2.Callback<T>)	4169	/private/tmp/projects/retrofit/retrofit/src/main/java/retrofit2/OkHttpCall.java	null	null	null	null	null	null
DEREFERENCE_NULLABLE	dereferenced expression call is @Nullable	retrofit2.OkHttpCall	enqueue(retrofit2.Callback<T>)	4195	/private/tmp/projects/retrofit/retrofit/src/main/java/retrofit2/OkHttpCall.java	null	null	null	null	null	null
