REGION_CLASS	REGION_MEMBER	USED_MEMBER	USED_CLASS	SOURCE_TYPE
retrofit2.Response	Response(okhttp3.Response,T,okhttp3.ResponseBody)	rawResponse	retrofit2.Response	SOURCE
retrofit2.Response	Response(okhttp3.Response,T,okhttp3.ResponseBody)	this	retrofit2.Response	SOURCE
retrofit2.Response	Response(okhttp3.Response,T,okhttp3.ResponseBody)	body	retrofit2.Response	SOURCE
retrofit2.Response	Response(okhttp3.Response,T,okhttp3.ResponseBody)	this	retrofit2.Response	SOURCE
retrofit2.Response	Response(okhttp3.Response,T,okhttp3.ResponseBody)	errorBody	retrofit2.Response	SOURCE
retrofit2.Response	Response(okhttp3.Response,T,okhttp3.ResponseBody)	this	retrofit2.Response	SOURCE
retrofit2.Response	raw()	rawResponse	retrofit2.Response	SOURCE
retrofit2.Response	code()	rawResponse	retrofit2.Response	SOURCE
retrofit2.Response	message()	rawResponse	retrofit2.Response	SOURCE
retrofit2.Response	headers()	rawResponse	retrofit2.Response	SOURCE
retrofit2.Response	isSuccessful()	rawResponse	retrofit2.Response	SOURCE
retrofit2.Response	body()	body	retrofit2.Response	SOURCE
retrofit2.Response	errorBody()	errorBody	retrofit2.Response	SOURCE
retrofit2.Response	toString()	rawResponse	retrofit2.Response	SOURCE
retrofit2.Retrofit	Retrofit(okhttp3.Call.Factory,okhttp3.HttpUrl,java.util.List<retrofit2.Converter.Factory>,java.util.List<retrofit2.CallAdapter.Factory>,java.util.concurrent.Executor,boolean)	callFactory	retrofit2.Retrofit	SOURCE
retrofit2.Retrofit	Retrofit(okhttp3.Call.Factory,okhttp3.HttpUrl,java.util.List<retrofit2.Converter.Factory>,java.util.List<retrofit2.CallAdapter.Factory>,java.util.concurrent.Executor,boolean)	this	retrofit2.Retrofit	SOURCE
retrofit2.Retrofit	Retrofit(okhttp3.Call.Factory,okhttp3.HttpUrl,java.util.List<retrofit2.Converter.Factory>,java.util.List<retrofit2.CallAdapter.Factory>,java.util.concurrent.Executor,boolean)	baseUrl	retrofit2.Retrofit	SOURCE
retrofit2.Retrofit	Retrofit(okhttp3.Call.Factory,okhttp3.HttpUrl,java.util.List<retrofit2.Converter.Factory>,java.util.List<retrofit2.CallAdapter.Factory>,java.util.concurrent.Executor,boolean)	this	retrofit2.Retrofit	SOURCE
retrofit2.Retrofit	Retrofit(okhttp3.Call.Factory,okhttp3.HttpUrl,java.util.List<retrofit2.Converter.Factory>,java.util.List<retrofit2.CallAdapter.Factory>,java.util.concurrent.Executor,boolean)	converterFactories	retrofit2.Retrofit	SOURCE
retrofit2.Retrofit	Retrofit(okhttp3.Call.Factory,okhttp3.HttpUrl,java.util.List<retrofit2.Converter.Factory>,java.util.List<retrofit2.CallAdapter.Factory>,java.util.concurrent.Executor,boolean)	this	retrofit2.Retrofit	SOURCE
retrofit2.Retrofit	Retrofit(okhttp3.Call.Factory,okhttp3.HttpUrl,java.util.List<retrofit2.Converter.Factory>,java.util.List<retrofit2.CallAdapter.Factory>,java.util.concurrent.Executor,boolean)	callAdapterFactories	retrofit2.Retrofit	SOURCE
retrofit2.Retrofit	Retrofit(okhttp3.Call.Factory,okhttp3.HttpUrl,java.util.List<retrofit2.Converter.Factory>,java.util.List<retrofit2.CallAdapter.Factory>,java.util.concurrent.Executor,boolean)	this	retrofit2.Retrofit	SOURCE
retrofit2.Retrofit	Retrofit(okhttp3.Call.Factory,okhttp3.HttpUrl,java.util.List<retrofit2.Converter.Factory>,java.util.List<retrofit2.CallAdapter.Factory>,java.util.concurrent.Executor,boolean)	callbackExecutor	retrofit2.Retrofit	SOURCE
retrofit2.Retrofit	Retrofit(okhttp3.Call.Factory,okhttp3.HttpUrl,java.util.List<retrofit2.Converter.Factory>,java.util.List<retrofit2.CallAdapter.Factory>,java.util.concurrent.Executor,boolean)	this	retrofit2.Retrofit	SOURCE
retrofit2.Retrofit	Retrofit(okhttp3.Call.Factory,okhttp3.HttpUrl,java.util.List<retrofit2.Converter.Factory>,java.util.List<retrofit2.CallAdapter.Factory>,java.util.concurrent.Executor,boolean)	validateEagerly	retrofit2.Retrofit	SOURCE
retrofit2.Retrofit	Retrofit(okhttp3.Call.Factory,okhttp3.HttpUrl,java.util.List<retrofit2.Converter.Factory>,java.util.List<retrofit2.CallAdapter.Factory>,java.util.concurrent.Executor,boolean)	this	retrofit2.Retrofit	SOURCE
retrofit2.Retrofit$1	invoke(java.lang.Object,java.lang.reflect.Method,java.lang.Object[])	class	java.lang.Object	SOURCE
retrofit2.Retrofit$1	invoke(java.lang.Object,java.lang.reflect.Method,java.lang.Object[])	this	retrofit2.Retrofit$1	SOURCE
retrofit2.Retrofit$1	invoke(java.lang.Object,java.lang.reflect.Method,java.lang.Object[])	emptyArgs	retrofit2.Retrofit$1	SOURCE
retrofit2.Retrofit$1	invoke(java.lang.Object,java.lang.reflect.Method,java.lang.Object[])	platform	retrofit2.Retrofit$1	SOURCE
retrofit2.Retrofit$1	invoke(java.lang.Object,java.lang.reflect.Method,java.lang.Object[])	platform	retrofit2.Retrofit$1	SOURCE
retrofit2.Retrofit	validateServiceInterface(java.lang.Class<?>)	length	Array	SOURCE
retrofit2.Retrofit	validateServiceInterface(java.lang.Class<?>)	validateEagerly	retrofit2.Retrofit	SOURCE
retrofit2.Retrofit	loadServiceMethod(java.lang.reflect.Method)	serviceMethodCache	retrofit2.Retrofit	SOURCE
retrofit2.Retrofit	loadServiceMethod(java.lang.reflect.Method)	serviceMethodCache	retrofit2.Retrofit	SOURCE
retrofit2.Retrofit	loadServiceMethod(java.lang.reflect.Method)	serviceMethodCache	retrofit2.Retrofit	SOURCE
retrofit2.Retrofit	loadServiceMethod(java.lang.reflect.Method)	this	retrofit2.Retrofit	SOURCE
retrofit2.Retrofit	loadServiceMethod(java.lang.reflect.Method)	serviceMethodCache	retrofit2.Retrofit	SOURCE
retrofit2.Retrofit	callFactory()	callFactory	retrofit2.Retrofit	SOURCE
retrofit2.Retrofit	baseUrl()	baseUrl	retrofit2.Retrofit	SOURCE
retrofit2.Retrofit	callAdapterFactories()	callAdapterFactories	retrofit2.Retrofit	SOURCE
retrofit2.Retrofit	nextCallAdapter(retrofit2.CallAdapter.Factory,java.lang.reflect.Type,java.lang.annotation.Annotation[])	callAdapterFactories	retrofit2.Retrofit	SOURCE
retrofit2.Retrofit	nextCallAdapter(retrofit2.CallAdapter.Factory,java.lang.reflect.Type,java.lang.annotation.Annotation[])	callAdapterFactories	retrofit2.Retrofit	SOURCE
retrofit2.Retrofit	nextCallAdapter(retrofit2.CallAdapter.Factory,java.lang.reflect.Type,java.lang.annotation.Annotation[])	callAdapterFactories	retrofit2.Retrofit	SOURCE
retrofit2.Retrofit	nextCallAdapter(retrofit2.CallAdapter.Factory,java.lang.reflect.Type,java.lang.annotation.Annotation[])	this	retrofit2.Retrofit	SOURCE
retrofit2.Retrofit	nextCallAdapter(retrofit2.CallAdapter.Factory,java.lang.reflect.Type,java.lang.annotation.Annotation[])	callAdapterFactories	retrofit2.Retrofit	SOURCE
retrofit2.Retrofit	nextCallAdapter(retrofit2.CallAdapter.Factory,java.lang.reflect.Type,java.lang.annotation.Annotation[])	callAdapterFactories	retrofit2.Retrofit	SOURCE
retrofit2.Retrofit	nextCallAdapter(retrofit2.CallAdapter.Factory,java.lang.reflect.Type,java.lang.annotation.Annotation[])	callAdapterFactories	retrofit2.Retrofit	SOURCE
retrofit2.Retrofit	converterFactories()	converterFactories	retrofit2.Retrofit	SOURCE
